atom,substrate,buried_volume,distal_volume,fraction_buried_volume,free_volume,electrophilicity,nucleophilicity,radical_attack,dual_descriptor,"mulliken charge, n(s), n(p), n(d)"
5,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,80.55034696484302,63.08538101926868,0.44851262579202383,99.0440330653735,0.0481384726527941,0.08245454066619701,0.06529650665949555,0.03431606801340291,"[(-0.05894, -0.10235, 1.056, 3.003)]"
3,[CH3:1][CH2:2][c:3]1[cH:4][cH:5][cH:6][c:7]2[n:8][cH:9][cH:10][n:11]12,114.6729863172809,52.33540981471046,0.6385109951546776,64.92139371293561,0.052635801717173566,0.0930328841101862,0.07283434291367988,0.04039708239301264,"[(0.11937, 0.17704, 1.046, 2.835)]"
4,[CH3:1][CH2:2][c:3]1[cH:4][cH:5][cH:6][c:7]2[n:8][cH:9][cH:10][n:11]12,87.67714128047557,74.00372181094532,0.48819535035408124,91.91723874974095,0.029139469021514874,0.027723208432008845,0.02843133872676186,-0.0014162605895060298,"[(-0.07632, -0.12424, 1.05, 3.026)]"
5,[CH3:1][CH2:2][c:3]1[cH:4][cH:5][cH:6][c:7]2[n:8][cH:9][cH:10][n:11]12,75.3835779717076,86.1280095997126,0.41974352404025345,104.21080205850892,0.04438277995261628,0.04765305185632184,0.04601791590446906,0.00327027190370556,"[(-0.0305, -0.08403, 1.051, 2.979)]"
6,[CH3:1][CH2:2][c:3]1[cH:4][cH:5][cH:6][c:7]2[n:8][cH:9][cH:10][n:11]12,80.65912104890903,80.72670550619871,0.44911829109206114,98.93525898130748,0.04712847286399402,0.08196732891724155,0.0645479008906178,0.03483885605324753,"[(-0.05828, -0.10168, 1.056, 3.002)]"
6,[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][c:6]1[cH:7][cH:8][cH:9][c:10]2[n:11][cH:12][cH:13][n:14]12,114.80790801770893,105.48948361800238,0.6392622530749161,64.78647201250759,0.03944119354464688,0.09299697199818324,0.06621908277141506,0.05355577845353636,"[(0.12053, 0.17821, 1.045, 2.834)]"
7,[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][c:6]1[cH:7][cH:8][cH:9][c:10]2[n:11][cH:12][cH:13][n:14]12,87.64576414084114,127.26833771991913,0.48802063920983973,91.94861588937538,0.023116368555513987,0.02771802376467824,0.025417196160096113,0.0046016552091642515,"[(-0.07653, -0.12444, 1.05, 3.026)]"
8,[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][c:6]1[cH:7][cH:8][cH:9][c:10]2[n:11][cH:12][cH:13][n:14]12,75.37416482981727,139.368459026655,0.419691110696981,104.22021520039924,0.03613886557561288,0.04695974411865558,0.04154930484713423,0.0108208785430427,"[(-0.03044, -0.08395, 1.051, 2.979)]"
9,[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][c:6]1[cH:7][cH:8][cH:9][c:10]2[n:11][cH:12][cH:13][n:14]12,80.61100943480291,134.02709024579582,0.44885040067089077,98.9833705954136,0.037860825250307976,0.0814268395994868,0.05964383242489738,0.04356601434917881,"[(-0.05846, -0.10187, 1.056, 3.002)]"
1,[c:1]1([CH2:2][CH2:3][c:4]2[cH:5][cH:6][cH:7][cH:8][cH:9]2)[cH:10][cH:11][cH:12][c:13]2[n:14][cH:15][cH:16][n:17]12,127.69031564694963,123.11243615719816,0.7109928251956765,51.904064383266885,0.03111640284589627,0.05250795665022599,0.04181217974806113,0.02139155380432972,"[(0.11971, 0.17772, 1.044, 2.836)]"
